Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[139]    0.0    0.00    0.00      99         mc_symbol_make [139]
                0.00    0.00      99/1613        mc_allocator_malloc [86]
                0.00    0.00      99/258         mc_util_strdup [113]
-----------------------------------------------
                0.00    0.00       1/97          mc_value_makearraycapacity [41]
                0.00    0.00       4/97          mc_value_makemapcapacity [308]
                0.00    0.00      17/97          mc_value_makefuncscript [233]
                0.00    0.00      32/97          mc_value_makestrcapacity [191]
                0.00    0.00      43/97          mc_value_makefuncnative [165]
[140]    0.0    0.00    0.00      97         mc_gcmemory_allocobjectdata [140]
                0.00    0.00     194/1408        mc_ptrlist_count [89]
                0.00    0.00     194/556         mc_ptrlist_push [99]
                0.00    0.00      97/1613        mc_allocator_malloc [86]
                0.00    0.00      97/1833274     mc_util_assert [50]
-----------------------------------------------
                0.00    0.00       1/97          mc_value_makearraycapacity [41]
                0.00    0.00       4/97          mc_value_makemapcapacity [308]
                0.00    0.00      17/97          mc_value_makefuncscript [233]
                0.00    0.00      32/97          mc_value_makestrcapacity [191]
                0.00    0.00      43/97          mc_value_makefuncnative [165]
[141]    0.0    0.00    0.00      97         mc_object_makedatafrom [141]
-----------------------------------------------
                0.00    0.00      97/97          mc_gcmemory_destroy [372]
[142]    0.0    0.00    0.00      97         mc_objectdata_deinit [142]
                0.00    0.00      51/1757        mc_memory_free [83]
                0.00    0.00      32/32          dyn_strbuf_destroy [185]
                0.00    0.00      17/17          mc_objfunction_freevalsareallocated [231]
                0.00    0.00       8/9           mc_astcompresult_destroy [267]
                0.00    0.00       4/4           mc_valdict_destroy [301]
                0.00    0.00       1/9           mc_vallist_destroy [276]
-----------------------------------------------
                0.00    0.00       1/95          mc_vm_runexecfunc [5]
                0.00    0.00       8/95          mc_vmdo_makefunction [26]
                0.00    0.00      11/95          mc_compiler_compileexpression <cycle 3> [163]
                0.00    0.00      14/95          mc_vm_init [25]
                0.00    0.00      29/95          mc_state_setnativefunction [194]
                0.00    0.00      32/95          mc_value_makestringlen [192]
[143]    0.0    0.00    0.00      95         mc_value_isnull [143]
-----------------------------------------------
                0.00    0.00       3/94          mc_compiler_compileexpression <cycle 3> [163]
                0.00    0.00      35/94          mc_globalstore_setnamed [180]
                0.00    0.00      56/94          mc_symtable_setsymbol [154]
[144]    0.0    0.00    0.00      94         mc_ptrdict_set [144]
                0.00    0.00      94/94          mc_ptrdict_setactual <cycle 2> [134]
-----------------------------------------------
                0.00    0.00       1/88          mc_astexpr_copyexpr [355]
                0.00    0.00      87/88          mc_parser_parseident [148]
[145]    0.0    0.00    0.00      88         mc_astexpr_makeident [145]
                0.00    0.00      88/230         mc_astexpr_makeexpression [122]
-----------------------------------------------
                0.00    0.00      87/87          mc_compiler_compileexpression <cycle 3> [163]
[146]    0.0    0.00    0.00      87         mc_compiler_readsymbol [146]
                0.00    0.00      87/244         mc_compiler_emit [116]
-----------------------------------------------
                0.00    0.00       1/87          mc_lexer_init [377]
                0.00    0.00      86/87          mc_lexer_readchar [88]
[147]    0.0    0.00    0.00      87         mc_lexer_addline [147]
                0.00    0.00      87/1408        mc_ptrlist_count [89]
                0.00    0.00      87/556         mc_ptrlist_push [99]
                0.00    0.00      86/471         mc_util_strndup [102]
                0.00    0.00       1/258         mc_util_strdup [113]
-----------------------------------------------
                0.00    0.00      87/87          mc_parser_parseexpression <cycle 5> [132]
[148]    0.0    0.00    0.00      87         mc_parser_parseident [148]
                0.00    0.00      87/127         mc_astident_make [129]
                0.00    0.00      87/88          mc_astexpr_makeident [145]
                0.00    0.00      87/413         mc_lexer_nexttoken [105]
-----------------------------------------------
                0.00    0.00       1/85          mc_state_gcsweep [386]
                0.00    0.00      84/85          mc_ptrlist_clearanddestroy <cycle 1> [150]
[149]    0.0    0.00    0.00      85         mc_ptrlist_clear [149]
-----------------------------------------------
                                  84             mc_ptrlist_destroy <cycle 1> [133]
[150]    0.0    0.00    0.00      84         mc_ptrlist_clearanddestroy <cycle 1> [150]
                0.00    0.00     216/1408        mc_ptrlist_count [89]
                0.00    0.00     132/1404        mc_ptrlist_get [90]
                0.00    0.00      84/85          mc_ptrlist_clear [149]
                0.00    0.00      16/16          mc_astfuncparam_destroy [236]
                0.00    0.00       8/99          mc_symbol_destroy [138]
                                 103             mc_astexpr_destroy <cycle 1> [110]
                                   3             mc_astifcase_destroy <cycle 1> [312]
                                   2             mc_compiledfile_destroy <cycle 1> [330]
-----------------------------------------------
                                  29             mc_state_gcmarkobject [151]
                0.00    0.00       2/82          mc_vm_rungc [399]
                0.00    0.00      80/82          mc_state_gcmarkobjlist [290]
[151]    0.0    0.00    0.00      82+29      mc_state_gcmarkobject [151]
                0.00    0.00     140/140         mc_value_isallocated [127]
                0.00    0.00      17/1827391     mc_value_functiongetscriptfunction [51]
                0.00    0.00      14/14          mc_valmap_getkeyat [250]
                0.00    0.00      14/14          mc_valmap_getvalueat [251]
                0.00    0.00       4/4           mc_valmap_getlength [306]
                0.00    0.00       1/1           mc_valarray_getlength [394]
                0.00    0.00       1/1           mc_valarray_getvalueat [395]
                                  29             mc_state_gcmarkobject [151]
-----------------------------------------------
                0.00    0.00      18/64          mc_basicarray_orphandata [221]
                0.00    0.00      46/64          mc_basicarray_makecapacity [160]
[152]    0.0    0.00    0.00      64         mc_basicarray_initcapacity [152]
                0.00    0.00      46/1613        mc_allocator_malloc [86]
-----------------------------------------------
                0.00    0.00      56/56          mc_lexer_nexttokinternal [106]
[153]    0.0    0.00    0.00      56         mc_lexer_peekchar [153]
-----------------------------------------------
                0.00    0.00       8/56          mc_symtable_definefunctionname [285]
                0.00    0.00       8/56          mc_symtable_definethis [286]
                0.00    0.00      40/56          mc_symtable_define [168]
[154]    0.0    0.00    0.00      56         mc_symtable_setsymbol [154]
                0.00    0.00      56/496         mc_ptrlist_top [101]
                0.00    0.00      56/529         mc_ptrdict_get [100]
                0.00    0.00      56/94          mc_ptrdict_set [144]
-----------------------------------------------
                0.00    0.00       1/50          mc_valarray_getvalueat [395]
                0.00    0.00       1/50          mc_valarray_getlength [394]
                0.00    0.00       1/50          mc_globalstore_getcount [375]
                0.00    0.00       1/50          mc_vm_rungc [399]
                0.00    0.00      11/50          mc_compiler_addconstant [258]
                0.00    0.00      35/50          mc_globalstore_setnamed [180]
[155]    0.0    0.00    0.00      50         mc_vallist_count [155]
-----------------------------------------------
                0.00    0.00       1/49          mc_valarray_push [396]
                0.00    0.00       2/49          mc_vallist_set [14]
                0.00    0.00      11/49          mc_compiler_addconstant [258]
                0.00    0.00      35/49          mc_globalstore_setnamed [180]
[156]    0.0    0.00    0.00      49         mc_vallist_push [156]
                0.00    0.00       4/29          mc_allocator_realloc [193]
                0.00    0.00       2/1613        mc_allocator_malloc [86]
-----------------------------------------------
                0.00    0.00      46/46          mc_basicarray_destroy [158]
[157]    0.0    0.00    0.00      46         mc_basicarray_deinit [157]
                0.00    0.00      46/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       1/46          mc_gcmemory_destroy [372]
                0.00    0.00       2/46          mc_compiler_deinit [333]
                0.00    0.00       3/46          mc_compiler_compileifstmt <cycle 3> [315]
                0.00    0.00      40/46          mc_astcompscope_destroy [260]
[158]    0.0    0.00    0.00      46         mc_basicarray_destroy [158]
                0.00    0.00      46/1757        mc_memory_free [83]
                0.00    0.00      46/46          mc_basicarray_deinit [157]
-----------------------------------------------
                0.00    0.00       1/46          mc_gcmemory_make [373]
                0.00    0.00       2/46          mc_compiler_init [31]
                0.00    0.00       3/46          mc_compiler_compileifstmt <cycle 3> [315]
                0.00    0.00      40/46          mc_astcompscope_make [261]
[159]    0.0    0.00    0.00      46         mc_basicarray_make [159]
                0.00    0.00      46/46          mc_basicarray_makecapacity [160]
-----------------------------------------------
                0.00    0.00      46/46          mc_basicarray_make [159]
[160]    0.0    0.00    0.00      46         mc_basicarray_makecapacity [160]
                0.00    0.00      46/1613        mc_allocator_malloc [86]
                0.00    0.00      46/64          mc_basicarray_initcapacity [152]
-----------------------------------------------
                0.00    0.00      13/45          dyn_strbuf_resize [256]
                0.00    0.00      32/45          dyn_strbuf_makefromptr [188]
[161]    0.0    0.00    0.00      45         dyn_strutil_rndup2pow64 [161]
-----------------------------------------------
                                  35             mc_parser_parsecodeblock <cycle 4> [241]
                0.00    0.00       9/9           mc_astparser_parseall [357]
[162]    0.0    0.00    0.00      44         mc_astparser_parsestatement <cycle 4> [162]
                0.00    0.00      16/16          mc_parser_parsevarletstmt [238]
                0.00    0.00       9/9           mc_parser_parsereturnstmt [275]
                0.00    0.00       8/8           mc_lexer_peektokenis [279]
                0.00    0.00       6/6           mc_parser_parseexprstmt [295]
                                   8             mc_parser_parsefunctionstmt <cycle 4> [281]
                                   3             mc_parser_parseifstmt <cycle 4> [318]
                                   2             mc_parser_parseloopwhilestmt <cycle 4> [343]
-----------------------------------------------
                                 141             mc_compiler_compileexpression <cycle 3> [163]
                                   2             mc_compiler_compilewhilestmt <cycle 3> [332]
                                   3             mc_compiler_compileifstmt <cycle 3> [315]
                                   6             mc_compiler_compilestatement <cycle 3> [164]
                                   9             mc_compiler_compilereturnstmt <cycle 3> [271]
                                  24             mc_compiler_compiledefine <cycle 3> [201]
[163]    0.0    0.00    0.00      44+141     mc_compiler_compileexpression <cycle 3> [163]
                0.00    0.00     201/1714        mc_compiler_getcompilationscope [84]
                0.00    0.00     201/299         mc_compiler_getsymtable [109]
                0.00    0.00     187/1586        mc_basicarray_push [87]
                0.00    0.00     187/235         mc_basicarray_pop [120]
                0.00    0.00     185/240         mc_astexpr_destroy <cycle 1> [110]
                0.00    0.00     177/1408        mc_ptrlist_count [89]
                0.00    0.00     105/244         mc_compiler_emit [116]
                0.00    0.00      89/121         mc_symtable_resolve [131]
                0.00    0.00      87/87          mc_compiler_readsymbol [146]
                0.00    0.00      75/1404        mc_ptrlist_get [90]
                0.00    0.00      24/24          mc_util_doubletouint64 [204]
                0.00    0.00      16/40          mc_compiler_defsymbol [167]
                0.00    0.00      11/95          mc_value_isnull [143]
                0.00    0.00      11/11          mc_compiler_addconstant [258]
                0.00    0.00       9/9           mc_compiler_lastopcodeis [274]
                0.00    0.00       8/10          mc_compiler_pushcompilationscope [264]
                0.00    0.00       8/10          mc_compiler_pushsymtable [265]
                0.00    0.00       8/8           mc_symtable_definefunctionname [285]
                0.00    0.00       8/8           mc_symtable_definethis [286]
                0.00    0.00       8/9           mc_astcompscope_orphanresult [269]
                0.00    0.00       8/10          mc_compiler_popsymtable [263]
                0.00    0.00       8/10          mc_compiler_popcompilationscope [262]
                0.00    0.00       8/17          mc_value_makefuncscript [233]
                0.00    0.00       8/240         mc_ptrlist_destroy <cycle 1> [133]
                0.00    0.00       3/529         mc_ptrdict_get [100]
                0.00    0.00       3/32          mc_value_makestringlen [192]
                0.00    0.00       3/1613        mc_allocator_malloc [86]
                0.00    0.00       3/94          mc_ptrdict_set [144]
                0.00    0.00       2/26          mc_compiler_storesymbol [197]
                                   8             mc_compiler_compilestmtlist <cycle 3> [272]
                                 141             mc_compiler_compileexpression <cycle 3> [163]
-----------------------------------------------
                                  13             mc_compiler_compilecodeblock <cycle 3> [294]
                                  31             mc_compiler_compilestmtlist <cycle 3> [272]
[164]    0.0    0.00    0.00      44         mc_compiler_compilestatement <cycle 3> [164]
                0.00    0.00      44/1586        mc_basicarray_push [87]
                0.00    0.00      44/1714        mc_compiler_getcompilationscope [84]
                0.00    0.00      44/299         mc_compiler_getsymtable [109]
                0.00    0.00      44/235         mc_basicarray_pop [120]
                0.00    0.00       6/244         mc_compiler_emit [116]
                                  24             mc_compiler_compiledefine <cycle 3> [201]
                                   9             mc_compiler_compilereturnstmt <cycle 3> [271]
                                   6             mc_compiler_compileexpression <cycle 3> [163]
                                   3             mc_compiler_compileifstmt <cycle 3> [315]
                                   2             mc_compiler_compilewhilestmt <cycle 3> [332]
-----------------------------------------------
                0.00    0.00       1/43          mc_cli_installjsondummy [362]
                0.00    0.00       1/43          mc_cli_installjsconsole [361]
                0.00    0.00       3/43          mc_cli_installfileio [360]
                0.00    0.00       9/43          mc_cli_installmath [363]
                0.00    0.00      29/43          mc_state_setnativefunction [194]
[165]    0.0    0.00    0.00      43         mc_value_makefuncnative [165]
                0.00    0.00      43/97          mc_gcmemory_allocobjectdata [140]
                0.00    0.00      43/258         mc_util_strdup [113]
                0.00    0.00      43/97          mc_object_makedatafrom [141]
-----------------------------------------------
                0.00    0.00      13/42          dyn_strbuf_resize [256]
                0.00    0.00      29/42          mc_allocator_realloc [193]
[166]    0.0    0.00    0.00      42         mc_memory_realloc [166]
-----------------------------------------------
                0.00    0.00      16/40          mc_compiler_compileexpression <cycle 3> [163]
                0.00    0.00      24/40          mc_compiler_compiledefine <cycle 3> [201]
[167]    0.0    0.00    0.00      40         mc_compiler_defsymbol [167]
                0.00    0.00      40/299         mc_compiler_getsymtable [109]
                0.00    0.00      40/40          mc_symtable_istopglobalscope [171]
                0.00    0.00      40/40          mc_symtable_define [168]
                0.00    0.00      32/121         mc_symtable_resolve [131]
-----------------------------------------------
                0.00    0.00      40/40          mc_compiler_defsymbol [167]
[168]    0.0    0.00    0.00      40         mc_symtable_define [168]
                0.00    0.00      40/258         mc_globalstore_getsymbol [112]
                0.00    0.00      40/40          mc_symtable_nextsymindex [172]
                0.00    0.00      40/99          mc_symbol_make [139]
                0.00    0.00      40/56          mc_symtable_setsymbol [154]
                0.00    0.00      40/496         mc_ptrlist_top [101]
                0.00    0.00      40/40          mc_symtable_getnumdefs [169]
                0.00    0.00       8/1408        mc_ptrlist_count [89]
                0.00    0.00       8/8           mc_symbol_copy [284]
                0.00    0.00       8/556         mc_ptrlist_push [99]
-----------------------------------------------
                0.00    0.00      40/40          mc_symtable_define [168]
[169]    0.0    0.00    0.00      40         mc_symtable_getnumdefs [169]
                0.00    0.00      46/1404        mc_ptrlist_get [90]
                0.00    0.00      40/1408        mc_ptrlist_count [89]
-----------------------------------------------
                0.00    0.00      40/40          mc_symtable_istopglobalscope [171]
[170]    0.0    0.00    0.00      40         mc_symtable_ismodglobalscope [170]
-----------------------------------------------
                0.00    0.00      40/40          mc_compiler_defsymbol [167]
[171]    0.0    0.00    0.00      40         mc_symtable_istopglobalscope [171]
                0.00    0.00      40/40          mc_symtable_ismodglobalscope [170]
                0.00    0.00       8/8           mc_symtable_istopblockscope [287]
-----------------------------------------------
                0.00    0.00      40/40          mc_symtable_define [168]
[172]    0.0    0.00    0.00      40         mc_symtable_nextsymindex [172]
                0.00    0.00      40/496         mc_ptrlist_top [101]
-----------------------------------------------
                0.00    0.00       1/37          mc_value_makearraycapacity [41]
                0.00    0.00       4/37          mc_value_makemapcapacity [308]
                0.00    0.00      32/37          mc_value_makestrcapacity [191]
[173]    0.0    0.00    0.00      37         mc_gcmemory_getdatafrompool [173]
                0.00    0.00      37/37          mc_state_gcgetpoolfortype [174]
-----------------------------------------------
                0.00    0.00      37/37          mc_gcmemory_getdatafrompool [173]
[174]    0.0    0.00    0.00      37         mc_state_gcgetpoolfortype [174]
-----------------------------------------------
                0.00    0.00      36/36          stod_diyfp_strtod [228]
[175]    0.0    0.00    0.00      36         stod_diyfp_mul [175]
-----------------------------------------------
                0.00    0.00      36/36          stod_diyfp_strtod [228]
[176]    0.0    0.00    0.00      36         stod_diyfp_normalize [176]
                0.00    0.00      36/36          stod_leading_zeros64 [178]
                0.00    0.00      36/36          stod_diyfp_shift_left [177]
-----------------------------------------------
                0.00    0.00      36/36          stod_diyfp_normalize [176]
[177]    0.0    0.00    0.00      36         stod_diyfp_shift_left [177]
-----------------------------------------------
                0.00    0.00      36/36          stod_diyfp_normalize [176]
[178]    0.0    0.00    0.00      36         stod_leading_zeros64 [178]
-----------------------------------------------
                0.00    0.00      35/35          mc_parser_parsecallexpr <cycle 5> [181]
[179]    0.0    0.00    0.00      35         mc_astexpr_makecallexpr [179]
                0.00    0.00      35/230         mc_astexpr_makeexpression [122]
-----------------------------------------------
                0.00    0.00      35/35          mc_state_setglobalconstant [183]
[180]    0.0    0.00    0.00      35         mc_globalstore_setnamed [180]
                0.00    0.00      35/258         mc_globalstore_getsymbol [112]
                0.00    0.00      35/50          mc_vallist_count [155]
                0.00    0.00      35/49          mc_vallist_push [156]
                0.00    0.00      35/99          mc_symbol_make [139]
                0.00    0.00      35/94          mc_ptrdict_set [144]
-----------------------------------------------
                                  35             mc_parser_parseexpression <cycle 5> [132]
[181]    0.0    0.00    0.00      35         mc_parser_parsecallexpr <cycle 5> [181]
                0.00    0.00      35/35          mc_astexpr_makecallexpr [179]
                                  35             mc_parser_parseexprlist <cycle 5> [182]
-----------------------------------------------
                                  35             mc_parser_parsecallexpr <cycle 5> [181]
[182]    0.0    0.00    0.00      35         mc_parser_parseexprlist <cycle 5> [182]
                0.00    0.00      95/413         mc_lexer_nexttoken [105]
                0.00    0.00      94/697         mc_lexer_currtokenis [93]
                0.00    0.00      69/150         mc_lexer_expectcurrent [126]
                0.00    0.00      59/556         mc_ptrlist_push [99]
                0.00    0.00      35/109         mc_ptrlist_make [136]
                                  59             mc_parser_parseexpression <cycle 5> [132]
-----------------------------------------------
                0.00    0.00       1/35          mc_cli_installjsondummy [362]
                0.00    0.00       1/35          mc_cli_installjsconsole [361]
                0.00    0.00       1/35          mc_cli_installmath [363]
                0.00    0.00       1/35          mc_cli_installfileio [360]
                0.00    0.00       1/35          mc_cli_installotherstuff [35]
                0.00    0.00       1/35          mc_cli_installargv [36]
                0.00    0.00      29/35          mc_state_setnativefunction [194]
[183]    0.0    0.00    0.00      35         mc_state_setglobalconstant [183]
                0.00    0.00      35/35          mc_globalstore_setnamed [180]
-----------------------------------------------
                0.00    0.00      32/32          mc_valstring_appendlen [190]
[184]    0.0    0.00    0.00      32         dyn_strbuf_appendstrn [184]
                0.00    0.00      32/32          dyn_strbuf_ensurecapacityupdateptr [186]
-----------------------------------------------
                0.00    0.00      32/32          mc_objectdata_deinit [142]
[185]    0.0    0.00    0.00      32         dyn_strbuf_destroy [185]
                0.00    0.00      64/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00      32/32          dyn_strbuf_appendstrn [184]
[186]    0.0    0.00    0.00      32         dyn_strbuf_ensurecapacityupdateptr [186]
                0.00    0.00      13/13          dyn_strbuf_resize [256]
-----------------------------------------------
                0.00    0.00      32/32          mc_value_makestrcapacity [191]
[187]    0.0    0.00    0.00      32         dyn_strbuf_makeempty [187]
                0.00    0.00      32/32          mc_memory_calloc [189]
                0.00    0.00      32/32          dyn_strbuf_makefromptr [188]
-----------------------------------------------
                0.00    0.00      32/32          dyn_strbuf_makeempty [187]
[188]    0.0    0.00    0.00      32         dyn_strbuf_makefromptr [188]
                0.00    0.00      32/45          dyn_strutil_rndup2pow64 [161]
                0.00    0.00      32/1680        mc_memory_malloc [85]
-----------------------------------------------
                0.00    0.00      32/32          dyn_strbuf_makeempty [187]
[189]    0.0    0.00    0.00      32         mc_memory_calloc [189]
-----------------------------------------------
                0.00    0.00      32/32          mc_value_makestringlen [192]
[190]    0.0    0.00    0.00      32         mc_valstring_appendlen [190]
                0.00    0.00      32/1833274     mc_util_assert [50]
                0.00    0.00      32/32          dyn_strbuf_appendstrn [184]
-----------------------------------------------
                0.00    0.00      32/32          mc_value_makestringlen [192]
[191]    0.0    0.00    0.00      32         mc_value_makestrcapacity [191]
                0.00    0.00      32/37          mc_gcmemory_getdatafrompool [173]
                0.00    0.00      32/97          mc_gcmemory_allocobjectdata [140]
                0.00    0.00      32/32          dyn_strbuf_makeempty [187]
                0.00    0.00      32/97          mc_object_makedatafrom [141]
-----------------------------------------------
                0.00    0.00       3/32          mc_compiler_compileexpression <cycle 3> [163]
                0.00    0.00      29/32          mc_value_makestring [195]
[192]    0.0    0.00    0.00      32         mc_value_makestringlen [192]
                0.00    0.00      32/32          mc_value_makestrcapacity [191]
                0.00    0.00      32/95          mc_value_isnull [143]
                0.00    0.00      32/32          mc_valstring_appendlen [190]
-----------------------------------------------
                0.00    0.00       2/29          mc_framelist_ensurecapacity [297]
                0.00    0.00       4/29          mc_vallist_push [156]
                0.00    0.00       4/29          mc_vallist_ensurecapacity [277]
                0.00    0.00      19/29          mc_ptrlist_push [99]
[193]    0.0    0.00    0.00      29         mc_allocator_realloc [193]
                0.00    0.00      29/42          mc_memory_realloc [166]
-----------------------------------------------
                0.00    0.00       4/29          mc_cli_installotherstuff [35]
                0.00    0.00      25/29          mc_cli_installbuiltins [358]
[194]    0.0    0.00    0.00      29         mc_state_setnativefunction [194]
                0.00    0.00      29/43          mc_value_makefuncnative [165]
                0.00    0.00      29/95          mc_value_isnull [143]
                0.00    0.00      29/35          mc_state_setglobalconstant [183]
-----------------------------------------------
                0.00    0.00       1/29          mc_cli_installargv [36]
                0.00    0.00      14/29          mc_valmap_setvalstring [252]
                0.00    0.00      14/29          mc_vm_init [25]
[195]    0.0    0.00    0.00      29         mc_value_makestring [195]
                0.00    0.00      29/3297        mc_util_strlen [70]
                0.00    0.00      29/32          mc_value_makestringlen [192]
-----------------------------------------------
                0.00    0.00       3/27          mc_class_addpseudo [314]
                0.00    0.00      24/27          mc_class_addmember [200]
[196]    0.0    0.00    0.00      27         mc_class_addfunction [196]
                0.00    0.00      27/1680        mc_memory_malloc [85]
                0.00    0.00      27/556         mc_ptrlist_push [99]
-----------------------------------------------
                0.00    0.00       2/26          mc_compiler_compileexpression <cycle 3> [163]
                0.00    0.00      24/26          mc_compiler_compiledefine <cycle 3> [201]
[197]    0.0    0.00    0.00      26         mc_compiler_storesymbol [197]
                0.00    0.00      26/244         mc_compiler_emit [116]
-----------------------------------------------
                0.00    0.00       8/24          mc_parser_parsefunctionstmt <cycle 4> [281]
                0.00    0.00      16/24          mc_parser_parsevarletstmt [238]
[198]    0.0    0.00    0.00      24         mc_astexpr_makedefineexpr [198]
                0.00    0.00      24/230         mc_astexpr_makeexpression [122]
-----------------------------------------------
                0.00    0.00       1/24          mc_parser_parseincdecpostfixexpr [380]
                0.00    0.00      23/24          mc_parser_parseliteralnumber [207]
[199]    0.0    0.00    0.00      24         mc_astexpr_makeliteralnumber [199]
                0.00    0.00      24/230         mc_astexpr_makeexpression [122]
-----------------------------------------------
                0.00    0.00      24/24          mc_state_makestdclasses [28]
[200]    0.0    0.00    0.00      24         mc_class_addmember [200]
                0.00    0.00      24/27          mc_class_addfunction [196]
-----------------------------------------------
                                  24             mc_compiler_compilestatement <cycle 3> [164]
[201]    0.0    0.00    0.00      24         mc_compiler_compiledefine <cycle 3> [201]
                0.00    0.00      24/40          mc_compiler_defsymbol [167]
                0.00    0.00      24/26          mc_compiler_storesymbol [197]
                                  24             mc_compiler_compileexpression <cycle 3> [163]
-----------------------------------------------
                0.00    0.00       1/24          mc_ptrdict_growandrehash <cycle 2> [382]
                0.00    0.00      23/24          mc_ptrdict_destroy [209]
[202]    0.0    0.00    0.00      24         mc_ptrdict_deinit [202]
                0.00    0.00     214/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       1/24          mc_ptrdict_growandrehash <cycle 2> [382]
                0.00    0.00      23/24          mc_ptrdict_make [210]
[203]    0.0    0.00    0.00      24         mc_ptrdict_init [203]
                0.00    0.00     120/1613        mc_allocator_malloc [86]
-----------------------------------------------
                0.00    0.00      24/24          mc_compiler_compileexpression <cycle 3> [163]
[204]    0.0    0.00    0.00      24         mc_util_doubletouint64 [204]
-----------------------------------------------
                0.00    0.00      23/23          mc_lexer_scannumber [206]
[205]    0.0    0.00    0.00      23         mc_lexer_charisoneof [205]
-----------------------------------------------
                0.00    0.00      23/23          mc_lexer_nexttokinternal [106]
[206]    0.0    0.00    0.00      23         mc_lexer_scannumber [206]
                0.00    0.00      61/881         mc_lexer_charisdigit [92]
                0.00    0.00      38/1449        mc_lexer_readchar [88]
                0.00    0.00      23/23          mc_lexer_charisoneof [205]
-----------------------------------------------
                0.00    0.00      23/23          mc_parser_parseexpression <cycle 5> [132]
[207]    0.0    0.00    0.00      23         mc_parser_parseliteralnumber [207]
                0.00    0.00      23/23          mc_util_strtod [211]
                0.00    0.00      23/413         mc_lexer_nexttoken [105]
                0.00    0.00      23/24          mc_astexpr_makeliteralnumber [199]
-----------------------------------------------
                0.00    0.00       1/23          mc_parser_parseincdecpostfixexpr [380]
                0.00    0.00       2/23          mc_parser_parseprefixexpr <cycle 5> [344]
                0.00    0.00      20/23          mc_parser_parseinfixexpr <cycle 5> [217]
[208]    0.0    0.00    0.00      23         mc_parser_tokentomathop [208]
-----------------------------------------------
                0.00    0.00       2/23          mc_compiler_deinit [333]
                0.00    0.00      21/23          mc_ptrdict_destroyitemsanddict [215]
[209]    0.0    0.00    0.00      23         mc_ptrdict_destroy [209]
                0.00    0.00      23/24          mc_ptrdict_deinit [202]
                0.00    0.00      23/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       1/23          mc_globalstore_make [38]
                0.00    0.00       2/23          mc_ptrdict_copy [349]
                0.00    0.00       4/23          mc_compiler_init [31]
                0.00    0.00      16/23          mc_astblockscope_make [234]
[210]    0.0    0.00    0.00      23         mc_ptrdict_make [210]
                0.00    0.00      23/1613        mc_allocator_malloc [86]
                0.00    0.00      23/24          mc_ptrdict_init [203]
-----------------------------------------------
                0.00    0.00      23/23          mc_parser_parseliteralnumber [207]
[211]    0.0    0.00    0.00      23         mc_util_strtod [211]
                0.00    0.00      23/23          stod_strtod [212]
-----------------------------------------------
                0.00    0.00      23/23          mc_util_strtod [211]
[212]    0.0    0.00    0.00      23         stod_strtod [212]
                0.00    0.00      23/23          stod_strtod_internal [213]
-----------------------------------------------
                0.00    0.00      23/23          stod_strtod [212]
[213]    0.0    0.00    0.00      23         stod_strtod_internal [213]
                0.00    0.00      18/18          stod_diyfp_strtod [228]
-----------------------------------------------
                0.00    0.00       1/21          mc_parser_parseincdecpostfixexpr [380]
                0.00    0.00      20/21          mc_parser_parseinfixexpr <cycle 5> [217]
[214]    0.0    0.00    0.00      21         mc_astexpr_makeinfixexpr [214]
                0.00    0.00      21/230         mc_astexpr_makeexpression [122]
-----------------------------------------------
                0.00    0.00       1/21          mc_compiler_initshallowcopy [33]
                0.00    0.00       1/21          mc_globalstore_destroy [374]
                0.00    0.00       2/21          mc_compiler_deinit [333]
                0.00    0.00      17/21          mc_astblockscope_destroy [230]
[215]    0.0    0.00    0.00      21         mc_ptrdict_destroyitemsanddict [215]
                0.00    0.00      91/99          mc_symbol_destroy [138]
                0.00    0.00      21/23          mc_ptrdict_destroy [209]
-----------------------------------------------
                0.00    0.00      10/20          mc_compiler_pushcompilationscope [264]
                0.00    0.00      10/20          mc_compiler_popcompilationscope [262]
[216]    0.0    0.00    0.00      20         mc_compiler_setcompilationscope [216]
-----------------------------------------------
                                  20             mc_parser_parseexpression <cycle 5> [132]
[217]    0.0    0.00    0.00      20         mc_parser_parseinfixexpr <cycle 5> [217]
                0.00    0.00      20/23          mc_parser_tokentomathop [208]
                0.00    0.00      20/183         mc_parser_getprecedence [123]
                0.00    0.00      20/413         mc_lexer_nexttoken [105]
                0.00    0.00      20/21          mc_astexpr_makeinfixexpr [214]
                                  20             mc_parser_parseexpression <cycle 5> [132]
-----------------------------------------------
                0.00    0.00       1/19          mc_state_gcsweep [386]
                0.00    0.00      18/19          mc_astcompscope_orphanresult [269]
[218]    0.0    0.00    0.00      19         mc_basicarray_data [218]
-----------------------------------------------
                0.00    0.00       2/19          mc_compiler_filescopepop [336]
                0.00    0.00      17/19          mc_symtable_popblockscope [232]
[219]    0.0    0.00    0.00      19         mc_ptrlist_pop [219]
                0.00    0.00      19/19          mc_ptrlist_removeat [220]
-----------------------------------------------
                0.00    0.00      19/19          mc_ptrlist_pop [219]
